Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Brown Wool
appliedenergistics2:facade:0, Cable Facade - Green Wool
appliedenergistics2:facade:0, Cable Facade - Red Wool
appliedenergistics2:facade:0, Cable Facade - Black Wool
appliedenergistics2:facade:0, Cable Facade - Block of Gold
appliedenergistics2:facade:0, Cable Facade - Block of Iron
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - TNT
appliedenergistics2:facade:0, Cable Facade - Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Moss Stone
appliedenergistics2:facade:0, Cable Facade - Obsidian
appliedenergistics2:facade:0, Cable Facade - Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Block of Diamond
appliedenergistics2:facade:0, Cable Facade - Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Ice
appliedenergistics2:facade:0, Cable Facade - Snow
appliedenergistics2:facade:0, Cable Facade - Clay
appliedenergistics2:facade:0, Cable Facade - Pumpkin
appliedenergistics2:facade:0, Cable Facade - Netherrack
appliedenergistics2:facade:0, Cable Facade - Soul Sand
appliedenergistics2:facade:0, Cable Facade - Glowstone
appliedenergistics2:facade:0, Cable Facade - Jack o'Lantern
appliedenergistics2:facade:0, Cable Facade - White Stained Glass
appliedenergistics2:facade:0, Cable Facade - Orange Stained Glass
appliedenergistics2:facade:0, Cable Facade - Magenta Stained Glass
appliedenergistics2:facade:0, Cable Facade - Light Blue Stained Glass
appliedenergistics2:facade:0, Cable Facade - Yellow Stained Glass
appliedenergistics2:facade:0, Cable Facade - Lime Stained Glass
appliedenergistics2:facade:0, Cable Facade - Pink Stained Glass
appliedenergistics2:facade:0, Cable Facade - Gray Stained Glass
appliedenergistics2:facade:0, Cable Facade - Light Gray Stained Glass
appliedenergistics2:facade:0, Cable Facade - Cyan Stained Glass
appliedenergistics2:facade:0, Cable Facade - Purple Stained Glass
appliedenergistics2:facade:0, Cable Facade - Blue Stained Glass
appliedenergistics2:facade:0, Cable Facade - Brown Stained Glass
appliedenergistics2:facade:0, Cable Facade - Green Stained Glass
appliedenergistics2:facade:0, Cable Facade - Red Stained Glass
appliedenergistics2:facade:0, Cable Facade - Black Stained Glass
appliedenergistics2:facade:0, Cable Facade - Stone Monster Egg
appliedenergistics2:facade:0, Cable Facade - Cobblestone Monster Egg
appliedenergistics2:facade:0, Cable Facade - Stone Brick Monster Egg
appliedenergistics2:facade:0, Cable Facade - Mossy Stone Brick Monster Egg
appliedenergistics2:facade:0, Cable Facade - Cracked Stone Brick Monster Egg
appliedenergistics2:facade:0, Cable Facade - Chiseled Stone Brick Monster Egg
appliedenergistics2:facade:0, Cable Facade - Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Chiseled Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Mushroom
appliedenergistics2:facade:0, Cable Facade - Mushroom
appliedenergistics2:facade:0, Cable Facade - Melon
appliedenergistics2:facade:0, Cable Facade - Mycelium
appliedenergistics2:facade:0, Cable Facade - Nether Brick
appliedenergistics2:facade:0, Cable Facade - End Stone
appliedenergistics2:facade:0, Cable Facade - Redstone Lamp
appliedenergistics2:facade:0, Cable Facade - Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Block of Emerald
appliedenergistics2:facade:0, Cable Facade - Block of Redstone
appliedenergistics2:facade:0, Cable Facade - Nether Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Block of Quartz
appliedenergistics2:facade:0, Cable Facade - Chiseled Quartz Block
appliedenergistics2:facade:0, Cable Facade - Pillar Quartz Block
appliedenergistics2:facade:0, Cable Facade - White Terracotta
appliedenergistics2:facade:0, Cable Facade - Orange Terracotta
appliedenergistics2:facade:0, Cable Facade - Magenta Terracotta
appliedenergistics2:facade:0, Cable Facade - Light Blue Terracotta
appliedenergistics2:facade:0, Cable Facade - Yellow Terracotta
appliedenergistics2:facade:0, Cable Facade - Lime Terracotta
appliedenergistics2:facade:0, Cable Facade - Pink Terracotta
appliedenergistics2:facade:0, Cable Facade - Gray Terracotta
appliedenergistics2:facade:0, Cable Facade - Light Gray Terracotta
appliedenergistics2:facade:0, Cable Facade - Cyan Terracotta
appliedenergistics2:facade:0, Cable Facade - Purple Terracotta
appliedenergistics2:facade:0, Cable Facade - Blue Terracotta
appliedenergistics2:facade:0, Cable Facade - Brown Terracotta
appliedenergistics2:facade:0, Cable Facade - Green Terracotta
appliedenergistics2:facade:0, Cable Facade - Red Terracotta
appliedenergistics2:facade:0, Cable Facade - Black Terracotta
appliedenergistics2:facade:0, Cable Facade - Acacia Leaves
appliedenergistics2:facade:0, Cable Facade - Dark Oak Leaves
appliedenergistics2:facade:0, Cable Facade - Acacia Wood
appliedenergistics2:facade:0, Cable Facade - Dark Oak Wood
appliedenergistics2:facade:0, Cable Facade - Slime Block
appliedenergistics2:facade:0, Cable Facade - Prismarine
appliedenergistics2:facade:0, Cable Facade - Prismarine Bricks
appliedenergistics2:facade:0, Cable Facade - Dark Prismarine
appliedenergistics2:facade:0, Cable Facade - Sea Lantern
appliedenergistics2:facade:0, Cable Facade - Hay Bale
appliedenergistics2:facade:0, Cable Facade - Terracotta
appliedenergistics2:facade:0, Cable Facade - Block of Coal
appliedenergistics2:facade:0, Cable Facade - Packed Ice
appliedenergistics2:facade:0, Cable Facade - Red Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Red Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Red Sandstone
appliedenergistics2:facade:0, Cable Facade - Purpur Block
appliedenergistics2:facade:0, Cable Facade - Purpur Pillar
appliedenergistics2:facade:0, Cable Facade - End Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Magma Block
appliedenergistics2:facade:0, Cable Facade - Nether Wart Block
appliedenergistics2:facade:0, Cable Facade - Red Nether Brick
appliedenergistics2:facade:0, Cable Facade - Bone Block
appliedenergistics2:facade:0, Cable Facade - Observer
appliedenergistics2:facade:0, Cable Facade - White Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Orange Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Magenta Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Light Blue Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Yellow Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Lime Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Pink Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Gray Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Light Gray Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Cyan Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Purple Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Blue Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Brown Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Green Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Red Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Black Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - White Concrete
appliedenergistics2:facade:0, Cable Facade - Orange Concrete
appliedenergistics2:facade:0, Cable Facade - Magenta Concrete
appliedenergistics2:facade:0, Cable Facade - Light Blue Concrete
appliedenergistics2:facade:0, Cable Facade - Yellow Concrete
appliedenergistics2:facade:0, Cable Facade - Lime Concrete
appliedenergistics2:facade:0, Cable Facade - Pink Concrete
appliedenergistics2:facade:0, Cable Facade - Gray Concrete
appliedenergistics2:facade:0, Cable Facade - Light Gray Concrete
appliedenergistics2:facade:0, Cable Facade - Cyan Concrete
appliedenergistics2:facade:0, Cable Facade - Purple Concrete
appliedenergistics2:facade:0, Cable Facade - Blue Concrete
appliedenergistics2:facade:0, Cable Facade - Brown Concrete
appliedenergistics2:facade:0, Cable Facade - Green Concrete
appliedenergistics2:facade:0, Cable Facade - Red Concrete
appliedenergistics2:facade:0, Cable Facade - Black Concrete
appliedenergistics2:facade:0, Cable Facade - White Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Orange Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Magenta Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Light Blue Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Yellow Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Lime Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Pink Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Gray Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Light Gray Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Cyan Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Purple Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Blue Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Brown Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Green Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Red Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Black Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Magical Planks
appliedenergistics2:facade:0, Cable Facade - Magical Wood
appliedenergistics2:facade:0, Cable Facade - Diagonal Wood
appliedenergistics2:facade:0, Cable Facade - Angel Block
appliedenergistics2:facade:0, Cable Facade - Cursed Earth
appliedenergistics2:facade:0, Cable Facade - Redstone Clock
appliedenergistics2:facade:0, Cable Facade - Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Double Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Triple Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Quadruple Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Quintuple Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Sextuple Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Septuple Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Octuple Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Compressed Dirt
appliedenergistics2:facade:0, Cable Facade - Double Compressed Dirt
appliedenergistics2:facade:0, Cable Facade - Triple Compressed Dirt
appliedenergistics2:facade:0, Cable Facade - Quadruple Compressed Dirt
appliedenergistics2:facade:0, Cable Facade - Compressed Sand
appliedenergistics2:facade:0, Cable Facade - Double Compressed Sand
appliedenergistics2:facade:0, Cable Facade - Compressed Gravel
appliedenergistics2:facade:0, Cable Facade - Double Compressed Gravel
appliedenergistics2:facade:0, Cable Facade - Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Double Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Triple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Quadruple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Quintuple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Sextuple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Border Stone
appliedenergistics2:facade:0, Cable Facade - Crossed Stone
appliedenergistics2:facade:0, Cable Facade - Polished Stone
appliedenergistics2:facade:0, Cable Facade - Stoneburnt
appliedenergistics2:facade:0, Cable Facade - Sandy Glass
appliedenergistics2:facade:0, Cable Facade - Truchet
appliedenergistics2:facade:0, Cable Facade - Blue Quartz
appliedenergistics2:facade:0, Cable Facade - Quartzburnt
appliedenergistics2:facade:0, Cable Facade - Rainbow Stone
appliedenergistics2:facade:0, Cable Facade - Thickened Glass
appliedenergistics2:facade:0, Cable Facade - Thickened Glass (Bordered)
appliedenergistics2:facade:0, Cable Facade - Thickened Glass (Patterned)
appliedenergistics2:facade:0, Cable Facade - Dark Glass
appliedenergistics2:facade:0, Cable Facade - Glowing Glass
appliedenergistics2:facade:0, Cable Facade - Redstone Glass
appliedenergistics2:facade:0, Cable Facade - Block of Enchanted Metal
appliedenergistics2:facade:0, Cable Facade - Block of Demon Metal
appliedenergistics2:facade:0, Cable Facade - Block of Evil Infused Iron
appliedenergistics2:facade:0, Cable Facade - Bedrock Bricks
appliedenergistics2:facade:0, Cable Facade - Bedrock Slabs
appliedenergistics2:facade:0, Cable Facade - Bedrock Cobblestone
appliedenergistics2:facade:0, Cable Facade - Ferrous-Juniper Log
appliedenergistics2:facade:0, Cable Facade - Ferrous-Juniper Log
appliedenergistics2:facade:0, Cable Facade - Ferrous-Juniper Planks
appliedenergistics2:facade:0, Cable Facade - Raw Ferrous-Juniper Planks
appliedenergistics2:facade:0, Cable Facade - Bog Earth
appliedenergistics2:facade:0, Cable Facade - Humus
appliedenergistics2:facade:0, Cable Facade - Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Block of Apatite
appliedenergistics2:facade:0, Cable Facade - Block of Copper
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Ash Bricks
appliedenergistics2:facade:0, Cable Facade - Honey Comb Block
appliedenergistics2:facade:0, Cable Facade - Simmering Comb Block
appliedenergistics2:facade:0, Cable Facade - Stringy Comb Block
appliedenergistics2:facade:0, Cable Facade - Frozen Comb Block
appliedenergistics2:facade:0, Cable Facade - Dripping Comb Block
appliedenergistics2:facade:0, Cable Facade - Silky Comb Block
appliedenergistics2:facade:0, Cable Facade - Parched Comb Block
appliedenergistics2:facade:0, Cable Facade - Mossy Comb Block
appliedenergistics2:facade:0, Cable Facade - Mellow Comb Block
appliedenergistics2:facade:0, Cable Facade - Larch Wood
appliedenergistics2:facade:0, Cable Facade - Teak Wood
appliedenergistics2:facade:0, Cable Facade - Desert Acacia Wood
appliedenergistics2:facade:0, Cable Facade - Lime Wood
appliedenergistics2:facade:0, Cable Facade - Chestnut Wood
appliedenergistics2:facade:0, Cable Facade - Wenge Wood
appliedenergistics2:facade:0, Cable Facade - Baobab Wood
appliedenergistics2:facade:0, Cable Facade - Sequoia Wood
appliedenergistics2:facade:0, Cable Facade - Kapok Wood
appliedenergistics2:facade:0, Cable Facade - Ebony Wood
appliedenergistics2:facade:0, Cable Facade - Mahogany Wood
appliedenergistics2:facade:0, Cable Facade - Balsa Wood
appliedenergistics2:facade:0, Cable Facade - Willow Wood
appliedenergistics2:facade:0, Cable Facade - Walnut Wood
appliedenergistics2:facade:0, Cable Facade - Greenheart Wood
appliedenergistics2:facade:0, Cable Facade - Cherry Wood
appliedenergistics2:facade:0, Cable Facade - Mahoe Wood
appliedenergistics2:facade:0, Cable Facade - Poplar Wood
appliedenergistics2:facade:0, Cable Facade - Palm Wood
appliedenergistics2:facade:0, Cable Facade - Papaya Wood
appliedenergistics2:facade:0, Cable Facade - Pine Wood
appliedenergistics2:facade:0, Cable Facade - Plum Wood
appliedenergistics2:facade:0, Cable Facade - Maple Wood
appliedenergistics2:facade:0, Cable Facade - Citrus Wood
appliedenergistics2:facade:0, Cable Facade - Giant Sequoia Wood
appliedenergistics2:facade:0, Cable Facade - Ipe Wood
appliedenergistics2:facade:0, Cable Facade - Padauk Wood
appliedenergistics2:facade:0, Cable Facade - Cocobolo Wood
appliedenergistics2:facade:0, Cable Facade - Zebrawood Wood
appliedenergistics2:facade:0, Cable Facade - Larch Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Teak Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Desert Acacia Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Lime Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Chestnut Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Wenge Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Baobab Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Sequoia Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Kapok Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Ebony Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Mahogany Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Balsa Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Willow Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Walnut Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Greenheart Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Cherry Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Mahoe Wood (Fireproof)
